,,,,,,,
CS252 Operating System Assignment Q2.24 - System call trace on Windows - Output exported as CSV,,,,,,,
,,,,,,,
#,Time of Day,Thread,Module,API,Return Value,Error,Duration
775,1:10:43 PM,1,Code.exe,"fputc ( 0x00000048, 0x75ef4680 )",0x00000048,,0.0000001
776,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000001
777,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000001
778,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000001
779,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000001
780,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000067,,0.0000001
781,1:10:43 PM,1,Code.exe,"fputc ( 0x00000067, 0x75ef4680 )",0x00000067,,0.0000024
782,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000069,,0.0000009
783,1:10:43 PM,1,Code.exe,"fputc ( 0x00000069, 0x75ef4680 )",0x00000069,,0.0000005
784,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000076,,0.0000006
785,1:10:43 PM,1,Code.exe,"fputc ( 0x00000076, 0x75ef4680 )",0x00000076,,0.0000003
786,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000003
787,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000002
788,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000073,,0.0000004
789,1:10:43 PM,1,Code.exe,"fputc ( 0x00000073, 0x75ef4680 )",0x00000073,,0.0000003
790,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000004
791,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000006
792,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000068,,0.0000005
793,1:10:43 PM,1,Code.exe,"fputc ( 0x00000068, 0x75ef4680 )",0x00000068,,0.0000003
794,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000069,,0.000001
795,1:10:43 PM,1,Code.exe,"fputc ( 0x00000069, 0x75ef4680 )",0x00000069,,0.0000003
796,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000073,,0.0000003
797,1:10:43 PM,1,Code.exe,"fputc ( 0x00000073, 0x75ef4680 )",0x00000073,,0.0000003
798,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000001
799,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
800,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000068,,0.0000001
801,1:10:43 PM,1,Code.exe,"fputc ( 0x00000068, 0x75ef4680 )",0x00000068,,0.0000003
802,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000061,,0.0000003
803,1:10:43 PM,1,Code.exe,"fputc ( 0x00000061, 0x75ef4680 )",0x00000061,,0.0000001
804,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000072,,0.0000001
805,1:10:43 PM,1,Code.exe,"fputc ( 0x00000072, 0x75ef4680 )",0x00000072,,0.0000001
806,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006e,,0.0000001
807,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006e, 0x75ef4680 )",0x0000006e,,0.0000002
808,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000001
809,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000002
810,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000073,,0.0000002
811,1:10:43 PM,1,Code.exe,"fputc ( 0x00000073, 0x75ef4680 )",0x00000073,,0.0000001
812,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000073,,0.0000002
813,1:10:43 PM,1,Code.exe,"fputc ( 0x00000073, 0x75ef4680 )",0x00000073,,0.0000001
814,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
815,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
816,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000062,,0.0000002
817,1:10:43 PM,1,Code.exe,"fputc ( 0x00000062, 0x75ef4680 )",0x00000062,,0.0000002
818,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000002
819,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000001
820,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006c,,0.0000001
821,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006c, 0x75ef4680 )",0x0000006c,,0.0000002
822,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006c,,0.0000001
823,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006c, 0x75ef4680 )",0x0000006c,,0.0000002
824,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000073,,0.0000001
825,1:10:43 PM,1,Code.exe,"fputc ( 0x00000073, 0x75ef4680 )",0x00000073,,0.0000001
826,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
827,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000001
828,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000061,,0.0000001
829,1:10:43 PM,1,Code.exe,"fputc ( 0x00000061, 0x75ef4680 )",0x00000061,,0.0000001
830,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
831,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
832,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000073,,0.0000001
833,1:10:43 PM,1,Code.exe,"fputc ( 0x00000073, 0x75ef4680 )",0x00000073,,0.0000001
834,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000068,,0.0000001
835,1:10:43 PM,1,Code.exe,"fputc ( 0x00000068, 0x75ef4680 )",0x00000068,,0.0000001
836,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000061,,0.0000002
837,1:10:43 PM,1,Code.exe,"fputc ( 0x00000061, 0x75ef4680 )",0x00000061,,0.0000002
838,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006b,,0.0000002
839,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006b, 0x75ef4680 )",0x0000006b,,0.0000001
840,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000001
841,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000001
842,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
843,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
844,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
845,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000001
846,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
847,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000001
848,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000000a,,0.0000001
849,1:10:43 PM,1,Code.exe,"fputc ( 0x0000000a, 0x75ef4680 )",0x0000000a,,0.0000002
850,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000054,,0.0000002
851,1:10:43 PM,1,Code.exe,"fputc ( 0x00000054, 0x75ef4680 )",0x00000054,,0.0000002
852,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006f,,0.0000001
853,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006f, 0x75ef4680 )",0x0000006f,,0.0000002
854,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
855,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000001
856,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000061,,0.0000002
857,1:10:43 PM,1,Code.exe,"fputc ( 0x00000061, 0x75ef4680 )",0x00000061,,0.0000002
858,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000073,,0.0000002
859,1:10:43 PM,1,Code.exe,"fputc ( 0x00000073, 0x75ef4680 )",0x00000073,,0.0000002
860,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006b,,0.0000002
861,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006b, 0x75ef4680 )",0x0000006b,,0.0000002
862,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
863,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000001
864,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000069,,0.0000001
865,1:10:43 PM,1,Code.exe,"fputc ( 0x00000069, 0x75ef4680 )",0x00000069,,0.0000002
866,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000066,,0.0000002
867,1:10:43 PM,1,Code.exe,"fputc ( 0x00000066, 0x75ef4680 )",0x00000066,,0.0000002
868,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000001
869,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000001
870,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000074,,0.0000002
871,1:10:43 PM,1,Code.exe,"fputc ( 0x00000074, 0x75ef4680 )",0x00000074,,0.0000002
872,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000068,,0.0000002
873,1:10:43 PM,1,Code.exe,"fputc ( 0x00000068, 0x75ef4680 )",0x00000068,,0.0000001
874,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000001
875,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000001
876,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000072,,0.0000001
877,1:10:43 PM,1,Code.exe,"fputc ( 0x00000072, 0x75ef4680 )",0x00000072,,0.0000001
878,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000002
879,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000001
880,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
881,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
882,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000069,,0.0000002
883,1:10:43 PM,1,Code.exe,"fputc ( 0x00000069, 0x75ef4680 )",0x00000069,,0.0000001
884,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000073,,0.0000002
885,1:10:43 PM,1,Code.exe,"fputc ( 0x00000073, 0x75ef4680 )",0x00000073,,0.0000001
886,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
887,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
888,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000073,,0.0000001
889,1:10:43 PM,1,Code.exe,"fputc ( 0x00000073, 0x75ef4680 )",0x00000073,,0.0000002
890,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006f,,0.0000002
891,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006f, 0x75ef4680 )",0x0000006f,,0.0000001
892,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006d,,0.0000002
893,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006d, 0x75ef4680 )",0x0000006d,,0.0000001
894,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000001
895,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000002
896,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
897,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000001
898,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006d,,0.0000002
899,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006d, 0x75ef4680 )",0x0000006d,,0.0000002
900,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000069,,0.0000002
901,1:10:43 PM,1,Code.exe,"fputc ( 0x00000069, 0x75ef4680 )",0x00000069,,0.0000001
902,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000073,,0.0000002
903,1:10:43 PM,1,Code.exe,"fputc ( 0x00000073, 0x75ef4680 )",0x00000073,,0.0000002
904,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000074,,0.0000002
905,1:10:43 PM,1,Code.exe,"fputc ( 0x00000074, 0x75ef4680 )",0x00000074,,0.0000002
906,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000061,,0.0000002
907,1:10:43 PM,1,Code.exe,"fputc ( 0x00000061, 0x75ef4680 )",0x00000061,,0.0000002
908,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006b,,0.0000001
909,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006b, 0x75ef4680 )",0x0000006b,,0.0000002
910,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000001
911,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000001
912,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000002e,,0.0000002
913,1:10:43 PM,1,Code.exe,"fputc ( 0x0000002e, 0x75ef4680 )",0x0000002e,,0.0000002
914,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
915,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
916,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
917,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000001
918,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
919,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
920,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000000a,,0.0000002
921,1:10:43 PM,1,Code.exe,"fputc ( 0x0000000a, 0x75ef4680 )",0x0000000a,,0.0000002
922,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000054,,0.0000002
923,1:10:43 PM,1,Code.exe,"fputc ( 0x00000054, 0x75ef4680 )",0x00000054,,0.0000001
924,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000068,,0.0000002
925,1:10:43 PM,1,Code.exe,"fputc ( 0x00000068, 0x75ef4680 )",0x00000068,,0.0000002
926,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000002
927,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000002
928,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
929,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
930,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006f,,0.0000002
931,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006f, 0x75ef4680 )",0x0000006f,,0.0000001
932,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006e,,0.0000001
933,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006e, 0x75ef4680 )",0x0000006e,,0.0000002
934,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006c,,0.0000002
935,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006c, 0x75ef4680 )",0x0000006c,,0.0000002
936,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000079,,0.0000001
937,1:10:43 PM,1,Code.exe,"fputc ( 0x00000079, 0x75ef4680 )",0x00000079,,0.0000002
938,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000001
939,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
940,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006f,,0.0000002
941,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006f, 0x75ef4680 )",0x0000006f,,0.0000002
942,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000074,,0.0000002
943,1:10:43 PM,1,Code.exe,"fputc ( 0x00000074, 0x75ef4680 )",0x00000074,,0.0000002
944,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000068,,0.0000001
945,1:10:43 PM,1,Code.exe,"fputc ( 0x00000068, 0x75ef4680 )",0x00000068,,0.0000001
946,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000002
947,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000001
948,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000072,,0.0000002
949,1:10:43 PM,1,Code.exe,"fputc ( 0x00000072, 0x75ef4680 )",0x00000072,,0.0000001
950,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000001
951,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
952,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000073,,0.0000002
953,1:10:43 PM,1,Code.exe,"fputc ( 0x00000073, 0x75ef4680 )",0x00000073,,0.0000002
954,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006f,,0.0000002
955,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006f, 0x75ef4680 )",0x0000006f,,0.0000002
956,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000075,,0.0000002
957,1:10:43 PM,1,Code.exe,"fputc ( 0x00000075, 0x75ef4680 )",0x00000075,,0.0000001
958,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006e,,0.0000001
959,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006e, 0x75ef4680 )",0x0000006e,,0.0000001
960,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000064,,0.0000002
961,1:10:43 PM,1,Code.exe,"fputc ( 0x00000064, 0x75ef4680 )",0x00000064,,0.0000001
962,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x000000e2,,0.0000001
963,1:10:43 PM,1,Code.exe,"fputc ( 0xffffffe2, 0x75ef4680 )",0x000000e2,,0.0000002
964,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000080,,0.0000002
965,1:10:43 PM,1,Code.exe,"fputc ( 0xffffff80, 0x75ef4680 )",0x00000080,,0.0000002
966,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000099,,0.0000002
967,1:10:43 PM,1,Code.exe,"fputc ( 0xffffff99, 0x75ef4680 )",0x00000099,,0.0000032
968,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000073,,0.0000011
969,1:10:43 PM,1,Code.exe,"fputc ( 0x00000073, 0x75ef4680 )",0x00000073,,0.0000015
970,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000004
971,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000008
972,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000074,,0.0000007
973,1:10:43 PM,1,Code.exe,"fputc ( 0x00000074, 0x75ef4680 )",0x00000074,,0.0000004
974,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000068,,0.0000005
975,1:10:43 PM,1,Code.exe,"fputc ( 0x00000068, 0x75ef4680 )",0x00000068,,0.0000002
976,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000007
977,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000004
978,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000004
979,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
980,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000073,,0.0000002
981,1:10:43 PM,1,Code.exe,"fputc ( 0x00000073, 0x75ef4680 )",0x00000073,,0.0000003
982,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000077,,0.0000003
983,1:10:43 PM,1,Code.exe,"fputc ( 0x00000077, 0x75ef4680 )",0x00000077,,0.0000002
984,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000006
985,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000002
986,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000004
987,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000002
988,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000070,,0.0000003
989,1:10:43 PM,1,Code.exe,"fputc ( 0x00000070, 0x75ef4680 )",0x00000070,,0.0000002
990,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
991,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
992,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
993,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
994,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
995,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
996,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000000a,,0.0000002
997,1:10:43 PM,1,Code.exe,"fputc ( 0x0000000a, 0x75ef4680 )",0x0000000a,,0.0000001
998,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000004f,,0.0000002
999,1:10:43 PM,1,Code.exe,"fputc ( 0x0000004f, 0x75ef4680 )",0x0000004f,,0.0000001
1000,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000066,,0.0000002
1001,1:10:43 PM,1,Code.exe,"fputc ( 0x00000066, 0x75ef4680 )",0x00000066,,0.0000002
1002,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
1003,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000001
1004,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000001
1005,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000002
1006,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000061,,0.0000002
1007,1:10:43 PM,1,Code.exe,"fputc ( 0x00000061, 0x75ef4680 )",0x00000061,,0.0000001
1008,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000073,,0.0000001
1009,1:10:43 PM,1,Code.exe,"fputc ( 0x00000073, 0x75ef4680 )",0x00000073,,0.0000002
1010,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000079,,0.0000002
1011,1:10:43 PM,1,Code.exe,"fputc ( 0x00000079, 0x75ef4680 )",0x00000079,,0.0000002
1012,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
1013,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
1014,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000077,,0.0000002
1015,1:10:43 PM,1,Code.exe,"fputc ( 0x00000077, 0x75ef4680 )",0x00000077,,0.0000002
1016,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000069,,0.0000001
1017,1:10:43 PM,1,Code.exe,"fputc ( 0x00000069, 0x75ef4680 )",0x00000069,,0.0000002
1018,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006e,,0.0000002
1019,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006e, 0x75ef4680 )",0x0000006e,,0.0000002
1020,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000064,,0.0000002
1021,1:10:43 PM,1,Code.exe,"fputc ( 0x00000064, 0x75ef4680 )",0x00000064,,0.0000002
1022,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
1023,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
1024,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000061,,0.0000002
1025,1:10:43 PM,1,Code.exe,"fputc ( 0x00000061, 0x75ef4680 )",0x00000061,,0.0000002
1026,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006e,,0.0000002
1027,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006e, 0x75ef4680 )",0x0000006e,,0.0000002
1028,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000064,,0.0000002
1029,1:10:43 PM,1,Code.exe,"fputc ( 0x00000064, 0x75ef4680 )",0x00000064,,0.0000002
1030,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
1031,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000001
1032,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000064,,0.0000002
1033,1:10:43 PM,1,Code.exe,"fputc ( 0x00000064, 0x75ef4680 )",0x00000064,,0.0000002
1034,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006f,,0.0000001
1035,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006f, 0x75ef4680 )",0x0000006f,,0.0000001
1036,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000077,,0.0000002
